epi_week,date,state,newCases
29,2020-07-16,DF,2242
29,2020-07-16,ES,1766
29,2020-07-16,GO,1070
29,2020-07-16,MA,1657
29,2020-07-16,MG,2460
29,2020-07-16,MS,475
29,2020-07-16,MT,1336
29,2020-07-16,PA,2125
29,2020-07-16,PB,1484
29,2020-07-16,PE,1131
29,2020-07-16,PI,515
29,2020-07-16,PR,2281
29,2020-07-16,RJ,124
29,2020-07-16,RN,328
29,2020-07-16,RO,737
29,2020-07-16,RR,610
29,2020-07-16,RS,3105
29,2020-07-16,SC,1805
29,2020-07-16,SE,1087
29,2020-07-16,SP,8872
29,2020-07-16,TO,282
29,2020-07-17,AC,100
29,2020-07-17,AL,519
29,2020-07-17,AM,797
29,2020-07-17,AP,432
29,2020-07-17,BA,2284
29,2020-07-17,CE,2006
29,2020-07-17,DF,1779
29,2020-07-17,ES,1345
29,2020-07-17,GO,174
29,2020-07-17,MA,1057
29,2020-07-17,MG,2801
29,2020-07-17,MS,201
29,2020-07-17,MT,666
29,2020-07-17,PA,1783
29,2020-07-17,PB,924
29,2020-07-17,PE,1332
29,2020-07-17,PI,1511
29,2020-07-17,PR,1916
29,2020-07-17,RJ,657
29,2020-07-17,RN,2149
29,2020-07-17,RO,463
29,2020-07-17,RR,366
29,2020-07-17,RS,1366
29,2020-07-17,SC,1768
29,2020-07-17,SE,662
29,2020-07-17,SP,5367
29,2020-07-17,TO,255
29,2020-07-18,AC,237
29,2020-07-18,AL,330
29,2020-07-18,AM,1712
29,2020-07-18,AP,149
29,2020-07-18,BA,1581
29,2020-07-18,CE,908
29,2020-07-18,DF,1763
29,2020-07-18,ES,668
29,2020-07-18,GO,77
29,2020-07-18,MA,909
29,2020-07-18,MG,3604
29,2020-07-18,MS,397
29,2020-07-18,MT,386
29,2020-07-18,PA,537
29,2020-07-18,PB,624
29,2020-07-18,PE,1086
29,2020-07-18,PI,728
29,2020-07-18,PR,2232
29,2020-07-18,RJ,0
29,2020-07-18,RN,193
29,2020-07-18,RO,0
29,2020-07-18,RR,94
29,2020-07-18,RS,137
29,2020-07-18,SC,982
29,2020-07-18,SE,1184
29,2020-07-18,SP,4612
29,2020-07-18,TO,564
30,2020-07-19,AC,93
30,2020-07-19,AL,496
30,2020-07-19,AM,379
30,2020-07-19,AP,120
30,2020-07-19,BA,1931
30,2020-07-19,CE,406
30,2020-07-19,DF,1249
30,2020-07-19,ES,478
30,2020-07-19,GO,-13
30,2020-07-19,MA,233
30,2020-07-19,MG,2097
30,2020-07-19,MS,234
30,2020-07-19,MT,1642
30,2020-07-19,PA,912
30,2020-07-19,PB,411
30,2020-07-19,PE,943
30,2020-07-19,PI,310
30,2020-07-19,PR,1076
30,2020-07-19,RJ,3294
30,2020-07-19,RN,317
30,2020-07-19,RO,0
30,2020-07-19,RR,219
30,2020-07-19,RS,266
30,2020-07-19,SC,805
30,2020-07-19,SE,2171
30,2020-07-19,SP,3022
30,2020-07-19,TO,125
30,2020-07-20,AC,167
30,2020-07-20,AL,228
30,2020-07-20,AM,476
30,2020-07-20,AP,440
30,2020-07-20,BA,1123
30,2020-07-20,CE,440
30,2020-07-20,DF,1875
30,2020-07-20,ES,1094
30,2020-07-20,GO,651
30,2020-07-20,MA,581
30,2020-07-20,MG,1160
30,2020-07-20,MS,749
30,2020-07-20,MT,1324
30,2020-07-20,PA,1997
30,2020-07-20,PB,298
30,2020-07-20,PE,663
30,2020-07-20,PI,670
30,2020-07-20,PR,1280
30,2020-07-20,RJ,2481
30,2020-07-20,RN,257
30,2020-07-20,RO,684
30,2020-07-20,RR,299
30,2020-07-20,RS,336
30,2020-07-20,SC,1078
30,2020-07-20,SE,816
30,2020-07-20,SP,1385
30,2020-07-20,TO,456
30,2020-07-21,AC,238
30,2020-07-21,AL,644
30,2020-07-21,AM,775
30,2020-07-21,AP,260
30,2020-07-21,BA,3552
30,2020-07-21,CE,3254
30,2020-07-21,DF,1789
30,2020-07-21,ES,902
30,2020-07-21,GO,3821
30,2020-07-21,MA,1248
30,2020-07-21,MG,1434
30,2020-07-21,MS,1503
30,2020-07-21,MT,1756
30,2020-07-21,PA,1965
30,2020-07-21,PB,1159
30,2020-07-21,PE,326
30,2020-07-21,PI,1539
30,2020-07-21,PR,1629
30,2020-07-21,RJ,4116
30,2020-07-21,RN,973
30,2020-07-21,RO,841
30,2020-07-21,RR,969
30,2020-07-21,RS,2391
30,2020-07-21,SC,2061
30,2020-07-21,SE,1051
30,2020-07-21,SP,6235
30,2020-07-21,TO,496
30,2020-07-22,AC,279
30,2020-07-22,AL,729
30,2020-07-22,AM,557
30,2020-07-22,AP,255
30,2020-07-22,BA,6401
30,2020-07-22,CE,3309
30,2020-07-22,DF,1725
30,2020-07-22,ES,1150
30,2020-07-22,GO,3428
30,2020-07-22,MA,1577
30,2020-07-22,MG,3175
30,2020-07-22,MS,782
30,2020-07-22,MT,1502
30,2020-07-22,PA,2109
30,2020-07-22,PB,2128
30,2020-07-22,PE,941
30,2020-07-22,PI,1364
30,2020-07-22,PR,2389
30,2020-07-22,RJ,3502
30,2020-07-22,RN,874
30,2020-07-22,RO,2302
30,2020-07-22,RR,978
30,2020-07-22,RS,3233
30,2020-07-22,SC,3081
30,2020-07-22,SE,1030
30,2020-07-22,SP,16777
30,2020-07-22,TO,573
30,2020-07-23,AC,178
30,2020-07-23,AL,849
30,2020-07-23,AM,1498
30,2020-07-23,AP,178
30,2020-07-23,BA,5113
30,2020-07-23,CE,1884
30,2020-07-23,DF,2222
30,2020-07-23,ES,855
30,2020-07-23,GO,2741
30,2020-07-23,MA,1757
30,2020-07-23,MG,3827
30,2020-07-23,MS,632
30,2020-07-23,MT,2085
30,2020-07-23,PA,1785
30,2020-07-23,PB,2132
30,2020-07-23,PE,1858
30,2020-07-23,PI,1170
30,2020-07-23,PR,2077
30,2020-07-23,RJ,2926
30,2020-07-23,RN,627
30,2020-07-23,RO,1136
30,2020-07-23,RR,942
30,2020-07-23,RS,1768
30,2020-07-23,SC,2726
30,2020-07-23,SE,1257
30,2020-07-23,SP,12561
30,2020-07-23,TO,542
30,2020-07-24,AC,236
30,2020-07-24,AL,1184
30,2020-07-24,AM,1205
30,2020-07-24,AP,188
30,2020-07-24,BA,4409
30,2020-07-24,CE,3688
30,2020-07-24,DF,2391
30,2020-07-24,ES,1244
30,2020-07-24,GO,2731
30,2020-07-24,MA,1195
30,2020-07-24,MG,4244
30,2020-07-24,MS,712
30,2020-07-24,MT,1417
30,2020-07-24,PA,1671
30,2020-07-24,PB,1446
30,2020-07-24,PE,1802
30,2020-07-24,PI,1040
30,2020-07-24,PR,2255
30,2020-07-24,RJ,3330
30,2020-07-24,RN,247
30,2020-07-24,RO,793
30,2020-07-24,RR,520
30,2020-07-24,RS,2166
30,2020-07-24,SC,2735
30,2020-07-24,SE,1735
30,2020-07-24,SP,11211
30,2020-07-24,TO,955
30,2020-07-25,AC,264
30,2020-07-25,AL,1017
30,2020-07-25,AM,670
30,2020-07-25,AP,136
30,2020-07-25,BA,3632
30,2020-07-25,CE,1891
30,2020-07-25,DF,1773
30,2020-07-25,ES,744
30,2020-07-25,GO,1413
30,2020-07-25,MA,880
30,2020-07-25,MG,3281
30,2020-07-25,MS,499
30,2020-07-25,MT,660
30,2020-07-25,PA,540
30,2020-07-25,PB,1173
30,2020-07-25,PE,1710
30,2020-07-25,PI,655
30,2020-07-25,PR,1334
30,2020-07-25,RJ,1414
30,2020-07-25,RN,38
30,2020-07-25,RO,700
30,2020-07-25,RR,435
30,2020-07-25,RS,2111
30,2020-07-25,SC,2316
30,2020-07-25,SE,1132
30,2020-07-25,SP,16263
30,2020-07-25,TO,847
31,2020-07-26,AC,88
31,2020-07-26,AL,646
31,2020-07-26,AM,369
31,2020-07-26,AP,58
31,2020-07-26,BA,1780
31,2020-07-26,CE,242
31,2020-07-26,DF,2145
31,2020-07-26,ES,603
31,2020-07-26,GO,683
31,2020-07-26,MA,328
31,2020-07-26,MG,2478
31,2020-07-26,MS,288
31,2020-07-26,MT,381
31,2020-07-26,PA,360
31,2020-07-26,PB,430
31,2020-07-26,PE,1714
31,2020-07-26,PI,540
31,2020-07-26,PR,1627
31,2020-07-26,RJ,32
31,2020-07-26,RN,331
31,2020-07-26,RO,237
31,2020-07-26,RR,73
31,2020-07-26,RS,661
31,2020-07-26,SC,1397
31,2020-07-26,SE,339
31,2020-07-26,SP,4501
31,2020-07-26,TO,339
31,2020-07-27,AC,38
31,2020-07-27,AL,828
31,2020-07-27,AM,616
31,2020-07-27,AP,144
31,2020-07-27,BA,930
31,2020-07-27,CE,343
31,2020-07-27,DF,2148
31,2020-07-27,ES,979
31,2020-07-27,GO,2793
31,2020-07-27,MA,694
31,2020-07-27,MG,1147
31,2020-07-27,MS,641
31,2020-07-27,MT,1505
31,2020-07-27,PA,1793
31,2020-07-27,PB,540
31,2020-07-27,PE,666
31,2020-07-27,PI,967
31,2020-07-27,PR,781
31,2020-07-27,RJ,1509
31,2020-07-27,RN,1085
31,2020-07-27,RO,338
31,2020-07-27,RR,414
31,2020-07-27,RS,265
31,2020-07-27,SC,1408
31,2020-07-27,SE,1009
31,2020-07-27,SP,3672
31,2020-07-27,TO,745
31,2020-07-28,AC,349
31,2020-07-28,AL,938
31,2020-07-28,AM,1039
31,2020-07-28,AP,333
31,2020-07-28,BA,4204
31,2020-07-28,CE,3274
31,2020-07-28,DF,2246
31,2020-07-28,ES,1288
31,2020-07-28,GO,2570
31,2020-07-28,MA,1403
31,2020-07-28,MG,2927
31,2020-07-28,MS,968
31,2020-07-28,MT,1881
31,2020-07-28,PA,1233
31,2020-07-28,PB,1482
31,2020-07-28,PE,546
31,2020-07-28,PI,1411
31,2020-07-28,PR,1392
31,2020-07-28,RJ,1805
31,2020-07-28,RN,679
31,2020-07-28,RO,701
31,2020-07-28,RR,680
31,2020-07-28,RS,2303
31,2020-07-28,SC,3633
31,2020-07-28,SE,1397
31,2020-07-28,SP,12647
31,2020-07-28,TO,666
31,2020-07-29,AC,234
31,2020-07-29,AL,982
31,2020-07-29,AM,975
31,2020-07-29,AP,276
31,2020-07-29,BA,4021
31,2020-07-29,CE,3435
31,2020-07-29,DF,1616
31,2020-07-29,ES,1179
31,2020-07-29,GO,2637
31,2020-07-29,MA,1706
31,2020-07-29,MG,2749
31,2020-07-29,MS,876
31,2020-07-29,MT,1797
31,2020-07-29,PA,1501
31,2020-07-29,PB,1723
31,2020-07-29,PE,1858
31,2020-07-29,PI,1236
31,2020-07-29,PR,1527
31,2020-07-29,RJ,2008
31,2020-07-29,RN,618
31,2020-07-29,RO,785
31,2020-07-29,RR,459
31,2020-07-29,RS,2149
31,2020-07-29,SC,3230
31,2020-07-29,SE,1205
31,2020-07-29,SP,13896
31,2020-07-29,TO,761
31,2020-07-30,AC,207
31,2020-07-30,AL,855
31,2020-07-30,AM,1047
31,2020-07-30,AP,299
31,2020-07-30,BA,4296
31,2020-07-30,CE,2427
31,2020-07-30,DF,2100
31,2020-07-30,ES,1239
31,2020-07-30,GO,2649
31,2020-07-30,MA,1568
31,2020-07-30,MG,4021
31,2020-07-30,MS,649
31,2020-07-30,MT,1790
31,2020-07-30,PA,1335
31,2020-07-30,PB,1210
31,2020-07-30,PE,1837
31,2020-07-30,PI,1279
31,2020-07-30,PR,2568
31,2020-07-30,RJ,1995
31,2020-07-30,RN,751
31,2020-07-30,RO,773
31,2020-07-30,RR,561
31,2020-07-30,RS,1977
31,2020-07-30,SC,3903
31,2020-07-30,SE,1470
31,2020-07-30,SP,14809
31,2020-07-30,TO,546
31,2020-07-31,AC,52
31,2020-07-31,AL,746
31,2020-07-31,AM,800
31,2020-07-31,AP,196
31,2020-07-31,BA,4524
31,2020-07-31,CE,3097
31,2020-07-31,DF,1850
31,2020-07-31,ES,1406
31,2020-07-31,GO,2350
31,2020-07-31,MA,1399
31,2020-07-31,MG,3691
31,2020-07-31,MS,803
31,2020-07-31,MT,1418
31,2020-07-31,PA,1368
31,2020-07-31,PB,1686
31,2020-07-31,PE,1632
31,2020-07-31,PI,981
31,2020-07-31,PR,2624
31,2020-07-31,RJ,1853
31,2020-07-31,RN,1137
31,2020-07-31,RO,585
31,2020-07-31,RR,707
31,2020-07-31,RS,219
31,2020-07-31,SC,3169
31,2020-07-31,SE,1029
31,2020-07-31,SP,13298
31,2020-07-31,TO,522
31,2020-08-01,AC,305
31,2020-08-01,AL,1267
31,2020-08-01,AM,837
31,2020-08-01,AP,127
31,2020-08-01,BA,2772
31,2020-08-01,CE,1709
31,2020-08-01,DF,1630
31,2020-08-01,ES,522
31,2020-08-01,GO,571
31,2020-08-01,MA,920
31,2020-08-01,MG,2879
31,2020-08-01,MS,264
31,2020-08-01,MT,1057
31,2020-08-01,PA,232
31,2020-08-01,PB,667
31,2020-08-01,PE,1741
31,2020-08-01,PI,535
31,2020-08-01,PR,1818
31,2020-08-01,RJ,1718
31,2020-08-01,RN,288
31,2020-08-01,RO,512
31,2020-08-01,RR,428
31,2020-08-01,RS,3764
31,2020-08-01,SC,2849
31,2020-08-01,SE,1011
31,2020-08-01,SP,10014
31,2020-08-01,TO,1088
32,2020-08-02,AC,36
32,2020-08-02,AL,1248
32,2020-08-02,AM,347
32,2020-08-02,AP,44
32,2020-08-02,BA,1550
32,2020-08-02,CE,402
32,2020-08-02,DF,2106
32,2020-08-02,ES,441
32,2020-08-02,GO,356
32,2020-08-02,MA,372
32,2020-08-02,MG,2816
32,2020-08-02,MS,642
32,2020-08-02,MT,441
32,2020-08-02,PA,220
32,2020-08-02,PB,547
32,2020-08-02,PE,1224
32,2020-08-02,PI,231
32,2020-08-02,PR,1675
32,2020-08-02,RJ,12
32,2020-08-02,RN,196
32,2020-08-02,RO,389
32,2020-08-02,RR,37
32,2020-08-02,RS,584
32,2020-08-02,SC,1060
32,2020-08-02,SE,311
32,2020-08-02,SP,6367
32,2020-08-02,TO,564
32,2020-08-03,AC,373
32,2020-08-03,AL,538
32,2020-08-03,AM,262
32,2020-08-03,AP,165
32,2020-08-03,BA,915
32,2020-08-03,CE,199
32,2020-08-03,DF,2016
32,2020-08-03,ES,960
32,2020-08-03,GO,76
32,2020-08-03,MA,529
32,2020-08-03,MG,942
32,2020-08-03,MS,1033
32,2020-08-03,MT,1557
32,2020-08-03,PA,1772
32,2020-08-03,PB,203
32,2020-08-03,PE,431
32,2020-08-03,PI,1219
32,2020-08-03,PR,1260
32,2020-08-03,RJ,839
32,2020-08-03,RN,540
32,2020-08-03,RO,123
32,2020-08-03,RR,6
32,2020-08-03,RS,439
32,2020-08-03,SC,907
32,2020-08-03,SE,444
32,2020-08-03,SP,1533
32,2020-08-03,TO,666
32,2020-08-04,AC,371
32,2020-08-04,AL,573
32,2020-08-04,AM,883
32,2020-08-04,AP,195
32,2020-08-04,BA,3999
32,2020-08-04,CE,3004
32,2020-08-04,DF,1880
32,2020-08-04,ES,994
32,2020-08-04,GO,4758
32,2020-08-04,MA,1405
32,2020-08-04,MG,1985
32,2020-08-04,MS,637
32,2020-08-04,MT,1687
32,2020-08-04,PA,2418
32,2020-08-04,PB,1549
32,2020-08-04,PE,432
32,2020-08-04,PI,1275
32,2020-08-04,PR,1853
32,2020-08-04,RJ,847
32,2020-08-04,RN,925
32,2020-08-04,RO,1223
32,2020-08-04,RR,1102
32,2020-08-04,RS,2139
32,2020-08-04,SC,3268
32,2020-08-04,SE,590
32,2020-08-04,SP,15371
32,2020-08-04,TO,648
32,2020-08-05,AC,323
32,2020-08-05,AL,843
32,2020-08-05,AM,981
32,2020-08-05,AP,319
32,2020-08-05,BA,4348
32,2020-08-05,CE,2477
32,2020-08-05,DF,2042
32,2020-08-05,ES,1034
32,2020-08-05,GO,3393
32,2020-08-05,MA,1572
32,2020-08-05,MG,3933
32,2020-08-05,MS,786
32,2020-08-05,MT,1899
32,2020-08-05,PA,2127
32,2020-08-05,PB,1311
32,2020-08-05,PE,1488
32,2020-08-05,PI,1382
32,2020-08-05,PR,2599
32,2020-08-05,RJ,3768
32,2020-08-05,RN,619
32,2020-08-05,RO,782
32,2020-08-05,RR,633
32,2020-08-05,RS,2945
32,2020-08-05,SC,3253
32,2020-08-05,SE,917
32,2020-08-05,SP,9676
32,2020-08-05,TO,1227
32,2020-08-06,AC,230
32,2020-08-06,AL,899
32,2020-08-06,AM,804
32,2020-08-06,AP,417
32,2020-08-06,BA,3953
32,2020-08-06,CE,1647
32,2020-08-06,DF,2034
32,2020-08-06,ES,1300
32,2020-08-06,GO,3316
32,2020-08-06,MA,1606
32,2020-08-06,MG,3167
32,2020-08-06,MS,887
32,2020-08-06,MT,1648
32,2020-08-06,PA,1937
32,2020-08-06,PB,796
32,2020-08-06,PE,1074
32,2020-08-06,PI,1290
32,2020-08-06,PR,1952
32,2020-08-06,RJ,1385
32,2020-08-06,RN,613
32,2020-08-06,RO,704
32,2020-08-06,RR,611
32,2020-08-06,RS,2274
32,2020-08-06,SC,3224
32,2020-08-06,SE,1742
32,2020-08-06,SP,13405
32,2020-08-06,TO,819
32,2020-08-07,AC,113
32,2020-08-07,AL,823
32,2020-08-07,AM,803
32,2020-08-07,AP,229
32,2020-08-07,BA,4202
32,2020-08-07,CE,2463
32,2020-08-07,DF,1903
32,2020-08-07,ES,1380
32,2020-08-07,GO,2456
32,2020-08-07,MA,1781
32,2020-08-07,MG,4495
32,2020-08-07,MS,719
32,2020-08-07,MT,2631
32,2020-08-07,PA,2340
32,2020-08-07,PB,1250
32,2020-08-07,PE,1477
32,2020-08-07,PI,1181
32,2020-08-07,PR,2697
32,2020-08-07,RJ,1632
32,2020-08-07,RN,434
32,2020-08-07,RO,665
32,2020-08-07,RR,393
32,2020-08-07,RS,189
32,2020-08-07,SC,2948
32,2020-08-07,SE,0
32,2020-08-07,SP,9709
32,2020-08-07,TO,745
32,2020-08-08,AC,122
32,2020-08-08,AL,832
32,2020-08-08,AM,571
32,2020-08-08,AP,175
32,2020-08-08,BA,3508
32,2020-08-08,CE,1726
32,2020-08-08,DF,1921
32,2020-08-08,ES,1223
32,2020-08-08,GO,788
32,2020-08-08,MA,854
32,2020-08-08,MG,3400
32,2020-08-08,MS,637
32,2020-08-08,MT,276
32,2020-08-08,PA,543
32,2020-08-08,PB,776
32,2020-08-08,PE,1241
32,2020-08-08,PI,411
32,2020-08-08,PR,1161
32,2020-08-08,RJ,2828
32,2020-08-08,RN,0
32,2020-08-08,RO,476
32,2020-08-08,RR,454
32,2020-08-08,RS,4569
32,2020-08-08,SC,3167
32,2020-08-08,SE,543
32,2020-08-08,SP,13352
32,2020-08-08,TO,560
33,2020-08-09,AC,89
33,2020-08-09,AL,865
33,2020-08-09,AM,522
33,2020-08-09,AP,69
33,2020-08-09,BA,1628
33,2020-08-09,CE,349
33,2020-08-09,DF,1233
33,2020-08-09,ES,645
33,2020-08-09,GO,191
33,2020-08-09,MA,436
33,2020-08-09,MG,3204
33,2020-08-09,MS,395
33,2020-08-09,MT,355
33,2020-08-09,PA,509
33,2020-08-09,PB,189
33,2020-08-09,PE,1268
33,2020-08-09,PI,196
33,2020-08-09,PR,1739
33,2020-08-09,RJ,326
33,2020-08-09,RN,302
33,2020-08-09,RO,144
33,2020-08-09,RR,62
33,2020-08-09,RS,396
33,2020-08-09,SC,1186
33,2020-08-09,SE,422
33,2020-08-09,SP,5395
33,2020-08-09,TO,626
33,2020-08-10,AC,32
33,2020-08-10,AL,624
33,2020-08-10,AM,247
33,2020-08-10,AP,191
33,2020-08-10,BA,1068
33,2020-08-10,CE,385
33,2020-08-10,DF,3012
33,2020-08-10,ES,1278
33,2020-08-10,GO,3419
33,2020-08-10,MA,430
33,2020-08-10,MG,1148
33,2020-08-10,MS,823
33,2020-08-10,MT,1782
33,2020-08-10,PA,1462
33,2020-08-10,PB,284
33,2020-08-10,PE,0
33,2020-08-10,PI,966
33,2020-08-10,PR,1507
33,2020-08-10,RJ,1166
33,2020-08-10,RN,2515
33,2020-08-10,RO,362
33,2020-08-10,RR,557
33,2020-08-10,RS,43
33,2020-08-10,SC,993
33,2020-08-10,SE,281
33,2020-08-10,SP,1289
33,2020-08-10,TO,758
33,2020-08-11,AC,138
33,2020-08-11,AL,698
33,2020-08-11,AM,908
33,2020-08-11,AP,237
33,2020-08-11,BA,4670
33,2020-08-11,CE,2517
33,2020-08-11,DF,1415
33,2020-08-11,ES,1409
33,2020-08-11,GO,3276
33,2020-08-11,MA,1494
33,2020-08-11,MG,1476
33,2020-08-11,MS,947
33,2020-08-11,MT,1863
33,2020-08-11,PA,2265
33,2020-08-11,PB,1453
33,2020-08-11,PE,601
33,2020-08-11,PI,1321
33,2020-08-11,PR,1570
33,2020-08-11,RJ,2547
33,2020-08-11,RN,-211
33,2020-08-11,RO,1096
33,2020-08-11,RR,573
33,2020-08-11,RS,3381
33,2020-08-11,SC,2594
33,2020-08-11,SE,481
33,2020-08-11,SP,11147
33,2020-08-11,TO,719
33,2020-08-12,AC,236
33,2020-08-12,AL,816
33,2020-08-12,AM,815
33,2020-08-12,AP,165
33,2020-08-12,BA,4253
33,2020-08-12,CE,1112
33,2020-08-12,DF,1700
33,2020-08-12,ES,1275
33,2020-08-12,GO,3328
33,2020-08-12,MA,1205
33,2020-08-12,MG,3934
33,2020-08-12,MS,1050
33,2020-08-12,MT,1863
33,2020-08-12,PA,1747
33,2020-08-12,PB,1078
33,2020-08-12,PE,1393
33,2020-08-12,PI,1197
33,2020-08-12,PR,1842
33,2020-08-12,RJ,3047
33,2020-08-12,RN,-649
33,2020-08-12,RO,593
33,2020-08-12,RR,691
33,2020-08-12,RS,2634
33,2020-08-12,SC,2879
33,2020-08-12,SE,410
33,2020-08-12,SP,15619
33,2020-08-12,TO,643
33,2020-08-13,AC,249
33,2020-08-13,AL,878
33,2020-08-13,AM,882
33,2020-08-13,AP,214
33,2020-08-13,BA,3935
33,2020-08-13,CE,2646
33,2020-08-13,DF,1986
33,2020-08-13,ES,1196
33,2020-08-13,GO,3245
33,2020-08-13,MA,928
33,2020-08-13,MG,4430
33,2020-08-13,MS,875
33,2020-08-13,MT,1734
33,2020-08-13,PA,1983
33,2020-08-13,PB,897
33,2020-08-13,PE,1467
33,2020-08-13,PI,933
33,2020-08-13,PR,1882
33,2020-08-13,RJ,2475
33,2020-08-13,RN,392
33,2020-08-13,RO,615
33,2020-08-13,RR,627
33,2020-08-13,RS,2511
33,2020-08-13,SC,2631
33,2020-08-13,SE,945
33,2020-08-13,SP,19274
33,2020-08-13,TO,994
33,2020-08-14,AC,193
33,2020-08-14,AL,603
33,2020-08-14,AM,975
33,2020-08-14,AP,229
33,2020-08-14,BA,4038
33,2020-08-14,CE,1369
33,2020-08-14,DF,1996
33,2020-08-14,ES,1157
33,2020-08-14,GO,2475
33,2020-08-14,MA,1131
33,2020-08-14,MG,3513
33,2020-08-14,MS,1108
33,2020-08-14,MT,1611
33,2020-08-14,PA,1402
33,2020-08-14,PB,866
33,2020-08-14,PE,1567
33,2020-08-14,PI,1043
33,2020-08-14,PR,2177
33,2020-08-14,RJ,1806
33,2020-08-14,RN,196
33,2020-08-14,RO,612
33,2020-08-14,RR,500
33,2020-08-14,RS,2582
33,2020-08-14,SC,3151
33,2020-08-14,SE,415
33,2020-08-14,SP,11667
33,2020-08-14,TO,1075
33,2020-08-15,AC,81
33,2020-08-15,AL,844
33,2020-08-15,AM,464
33,2020-08-15,AP,187
33,2020-08-15,BA,3386
33,2020-08-15,CE,714
33,2020-08-15,DF,1848
33,2020-08-15,ES,659
33,2020-08-15,GO,393
33,2020-08-15,MA,956
33,2020-08-15,MG,3086
33,2020-08-15,MS,294
33,2020-08-15,MT,492
33,2020-08-15,PA,959
33,2020-08-15,PB,928
33,2020-08-15,PE,1364
33,2020-08-15,PI,440
33,2020-08-15,PR,1927
33,2020-08-15,RJ,723
33,2020-08-15,RN,0
33,2020-08-15,RO,364
33,2020-08-15,RR,226
33,2020-08-15,RS,2303
33,2020-08-15,SC,1818
33,2020-08-15,SE,476
33,2020-08-15,SP,11408
33,2020-08-15,TO,511
34,2020-08-16,AC,32
34,2020-08-16,AL,658
34,2020-08-16,AM,671
34,2020-08-16,AP,87
34,2020-08-16,BA,1651
34,2020-08-16,CE,310
34,2020-08-16,DF,1453
34,2020-08-16,ES,815
34,2020-08-16,GO,629
34,2020-08-16,MA,573
34,2020-08-16,MG,2888
34,2020-08-16,MS,589
34,2020-08-16,MT,508
34,2020-08-16,PA,406
34,2020-08-16,PB,445
34,2020-08-16,PE,1185
34,2020-08-16,PI,237
34,2020-08-16,PR,1335
34,2020-08-16,RJ,3665
34,2020-08-16,RN,235
34,2020-08-16,RO,185
34,2020-08-16,RR,42
34,2020-08-16,RS,432
34,2020-08-16,SC,879
34,2020-08-16,SE,296
34,2020-08-16,SP,1963
34,2020-08-16,TO,867
34,2020-08-17,AC,57
34,2020-08-17,AL,204
34,2020-08-17,AM,351
34,2020-08-17,AP,185
34,2020-08-17,BA,1085
34,2020-08-17,CE,561
34,2020-08-17,DF,2268
34,2020-08-17,ES,1279
34,2020-08-17,GO,2669
34,2020-08-17,MA,555
34,2020-08-17,MG,1313
34,2020-08-17,MS,968
34,2020-08-17,MT,1240
34,2020-08-17,PA,1715
34,2020-08-17,PB,190
34,2020-08-17,PE,225
34,2020-08-17,PI,911
34,2020-08-17,PR,1273
34,2020-08-17,RJ,372
34,2020-08-17,RN,409
34,2020-08-17,RO,395
34,2020-08-17,RR,518
34,2020-08-17,RS,130
34,2020-08-17,SC,786
34,2020-08-17,SE,316
34,2020-08-17,SP,3172
34,2020-08-17,TO,989
34,2020-08-18,AC,328
34,2020-08-18,AL,763
34,2020-08-18,AM,618
34,2020-08-18,AP,254
34,2020-08-18,BA,3926
34,2020-08-18,CE,1576
34,2020-08-18,DF,1435
34,2020-08-18,ES,1015
34,2020-08-18,GO,3322
34,2020-08-18,MA,1777
34,2020-08-18,MG,2072
34,2020-08-18,MS,988
34,2020-08-18,MT,1368
34,2020-08-18,PA,2141
34,2020-08-18,PB,1274
34,2020-08-18,PE,605
34,2020-08-18,PI,1249
34,2020-08-18,PR,1858
34,2020-08-18,RJ,4829
34,2020-08-18,RN,360
34,2020-08-18,RO,691
34,2020-08-18,RR,318
34,2020-08-18,RS,3210
34,2020-08-18,SC,2647
34,2020-08-18,SE,386
34,2020-08-18,SP,8865
34,2020-08-18,TO,987
34,2020-08-19,AC,213
34,2020-08-19,AL,439
34,2020-08-19,AM,711
34,2020-08-19,AP,254
34,2020-08-19,BA,3618
34,2020-08-19,CE,1373
34,2020-08-19,DF,1592
34,2020-08-19,ES,1216
34,2020-08-19,GO,2794
34,2020-08-19,MA,1386
34,2020-08-19,MG,3371
34,2020-08-19,MS,820
34,2020-08-19,MT,1399
34,2020-08-19,PA,2022
34,2020-08-19,PB,997
34,2020-08-19,PE,1429
34,2020-08-19,PI,1364
34,2020-08-19,PR,1659
34,2020-08-19,RJ,3513
34,2020-08-19,RN,471
34,2020-08-19,RO,798
34,2020-08-19,RR,488
34,2020-08-19,RS,2674
34,2020-08-19,SC,2537
34,2020-08-19,SE,368
34,2020-08-19,SP,9847
34,2020-08-19,TO,954
34,2020-08-20,AC,176
34,2020-08-20,AL,482
34,2020-08-20,AM,743
34,2020-08-20,AP,392
34,2020-08-20,BA,3937
34,2020-08-20,CE,1221
34,2020-08-20,DF,1997
34,2020-08-20,ES,1079
34,2020-08-20,GO,1281
34,2020-08-20,MA,1289
34,2020-08-20,MG,3904
34,2020-08-20,MS,510
34,2020-08-20,MT,1457
34,2020-08-20,PA,2393
34,2020-08-20,PB,951
34,2020-08-20,PE,1142
34,2020-08-20,PI,697
34,2020-08-20,PR,2349
34,2020-08-20,RJ,2923
34,2020-08-20,RN,53
34,2020-08-20,RO,426
34,2020-08-20,RR,202
